subject_id	subject_label	predicate_id	object_id	mapping_justification
GO:0001760	aminocarboxymuconate-semialdehyde decarboxylase activity	oio:hasDbXref	RHEA:16557	semapv:ManualMappingCuration
GO:0001764	neuron migration	oio:hasDbXref	Wikipedia:Neural_development#Neuron_migration	semapv:ManualMappingCuration
GO:0001764	neuron migration	oio:hasDbXref	Wikipedia:Neuron_migration	semapv:ManualMappingCuration
GO:0001772	immunological synapse	oio:hasDbXref	Wikipedia:Immunological_synapse	semapv:ManualMappingCuration
GO:0001788	antibody-dependent cellular cytotoxicity	oio:hasDbXref	Wikipedia:Antibody-dependent_cell-mediated_cytotoxicity	semapv:ManualMappingCuration
GO:0001788	antibody-dependent cellular cytotoxicity	oio:hasDbXref	Wikipedia:Antibody-dependent_cellular_cytotoxicity	semapv:ManualMappingCuration
GO:0001802	type III hypersensitivity	oio:hasDbXref	Wikipedia:Type_III_hypersensitivity	semapv:ManualMappingCuration
GO:0001806	type IV hypersensitivity	oio:hasDbXref	Wikipedia:Type_IV_hypersensitivity	semapv:ManualMappingCuration
GO:0001822	kidney development	oio:hasDbXref	Wikipedia:Kidney_development	semapv:ManualMappingCuration
GO:0001841	neural tube formation	oio:hasDbXref	Wikipedia:Neurulation	semapv:ManualMappingCuration
GO:0001888	glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity	oio:hasDbXref	EC:2.4.1.223	semapv:ManualMappingCuration
GO:0001888	glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity	oio:hasDbXref	MetaCyc:2.4.1.223-RXN	semapv:ManualMappingCuration
GO:0001888	glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity	oio:hasDbXref	RHEA:16221	semapv:ManualMappingCuration
GO:0001896	autolysis	oio:hasDbXref	Wikipedia:Autolysis	semapv:ManualMappingCuration
GO:0001946	lymphangiogenesis	oio:hasDbXref	Wikipedia:Lymphangiogenesis	semapv:ManualMappingCuration
GO:0001957	intramembranous ossification	oio:hasDbXref	Wikipedia:Intramembranous_ossification	semapv:ManualMappingCuration
GO:0001958	endochondral ossification	oio:hasDbXref	Wikipedia:Endochondral_ossification	semapv:ManualMappingCuration
GO:0001964	startle response	oio:hasDbXref	Wikipedia:Startle_reaction	semapv:ManualMappingCuration
GO:0002083	4-hydroxybenzoate decaprenyltransferase activity	oio:hasDbXref	EC:2.5.1.39	semapv:ManualMappingCuration
GO:0002083	4-hydroxybenzoate decaprenyltransferase activity	oio:hasDbXref	MetaCyc:RXN-9230	semapv:ManualMappingCuration
GO:0002083	4-hydroxybenzoate decaprenyltransferase activity	oio:hasDbXref	RHEA:44564	semapv:ManualMappingCuration
GO:0002102	podosome	oio:hasDbXref	Wikipedia:Podosome	semapv:ManualMappingCuration
GO:0002118	aggressive behavior	oio:hasDbXref	Wikipedia:Aggression	semapv:ManualMappingCuration
GO:0002145	4-amino-5-hydroxymethyl-2-methylpyrimidine diphosphatase activity	oio:hasDbXref	MetaCyc:RXN0-3543	semapv:ManualMappingCuration
GO:0002145	4-amino-5-hydroxymethyl-2-methylpyrimidine diphosphatase activity	oio:hasDbXref	RHEA:27914	semapv:ManualMappingCuration
GO:0002250	adaptive immune response	oio:hasDbXref	Wikipedia:Adaptive_immune_system	semapv:ManualMappingCuration
GO:0002376	immune system process	oio:hasDbXref	Wikipedia:Immune_system	semapv:ManualMappingCuration
GO:0002435	immune complex clearance by erythrocytes	oio:hasDbXref	Wikipedia:Immune_complex	semapv:ManualMappingCuration
GO:0002445	type II hypersensitivity	oio:hasDbXref	Wikipedia:Type_II_hypersensitivity	semapv:ManualMappingCuration
GO:0002524	hypersensitivity	oio:hasDbXref	Wikipedia:Hypersensitivity	semapv:ManualMappingCuration
GO:0002935	tRNA (adenine(37)-C2)-methyltransferase activity	skos:broadMatch	EC:2.1.1.192	semapv:ManualMappingCuration
GO:0002935	tRNA (adenine(37)-C2)-methyltransferase activity	oio:hasDbXref	MetaCyc:RXN0-7007	semapv:ManualMappingCuration
GO:0002935	tRNA (adenine(37)-C2)-methyltransferase activity	skos:exactMatch	RHEA:43332	semapv:ManualMappingCuration
GO:0002948	archaeosine synthase activity	oio:hasDbXref	EC:2.6.1.97	semapv:ManualMappingCuration
GO:0002948	archaeosine synthase activity	oio:hasDbXref	RHEA:54084	semapv:ManualMappingCuration
GO:0002948	archaeosine synthase activity	oio:hasDbXref	Wikipedia:Archaeosine_synthase	semapv:ManualMappingCuration
GO:0002950	ceramide phosphoethanolamine synthase activity	oio:hasDbXref	EC:2.7.8.n3	semapv:ManualMappingCuration
GO:0002951	leukotriene-C(4) hydrolase	oio:hasDbXref	EC:3.4.19.14	semapv:ManualMappingCuration
GO:0002951	leukotriene-C(4) hydrolase	oio:hasDbXref	RHEA:31563	semapv:ManualMappingCuration
GO:0003013	circulatory system process	oio:hasDbXref	Wikipedia:Circulatory_system	semapv:ManualMappingCuration
GO:0003098	tubuloglomerular feedback	oio:hasDbXref	Wikipedia:Tubuloglomerular_feedback	semapv:ManualMappingCuration
GO:0003724	RNA helicase activity	oio:hasDbXref	EC:3.6.4.13	semapv:ManualMappingCuration
GO:0003724	RNA helicase activity	oio:hasDbXref	MetaCyc:RXN-11109	semapv:ManualMappingCuration
GO:0003726	double-stranded RNA adenosine deaminase activity	oio:hasDbXref	EC:3.5.4.37	semapv:ManualMappingCuration
GO:0003726	double-stranded RNA adenosine deaminase activity	oio:hasDbXref	RHEA:10120	semapv:ManualMappingCuration
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	oio:hasDbXref	EC:5.2.1.8	semapv:ManualMappingCuration
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	oio:hasDbXref	MetaCyc:PEPTIDYLPROLYL-ISOMERASE-RXN	semapv:ManualMappingCuration
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	oio:hasDbXref	RHEA:16237	semapv:ManualMappingCuration
GO:0003756	protein disulfide isomerase activity	oio:hasDbXref	EC:5.3.4.1	semapv:ManualMappingCuration
GO:0003756	protein disulfide isomerase activity	oio:hasDbXref	MetaCyc:5.3.4.1-RXN	semapv:ManualMappingCuration
GO:0003796	lysozyme activity	oio:hasDbXref	EC:3.2.1.17	semapv:ManualMappingCuration
GO:0003796	lysozyme activity	oio:hasDbXref	MetaCyc:3.2.1.17-RXN	semapv:ManualMappingCuration
GO:0003810	protein-glutamine gamma-glutamyltransferase activity	oio:hasDbXref	EC:2.3.2.13	semapv:ManualMappingCuration
GO:0003810	protein-glutamine gamma-glutamyltransferase activity	oio:hasDbXref	MetaCyc:2.3.2.13-RXN	semapv:ManualMappingCuration
GO:0003810	protein-glutamine gamma-glutamyltransferase activity	oio:hasDbXref	RESID:AA0124	semapv:ManualMappingCuration
GO:0003810	protein-glutamine gamma-glutamyltransferase activity	oio:hasDbXref	RHEA:54816	semapv:ManualMappingCuration
GO:0003824	catalytic activity	oio:hasDbXref	Wikipedia:Enzyme	semapv:ManualMappingCuration
GO:0003825	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity	oio:hasDbXref	EC:2.4.1.15	semapv:ManualMappingCuration
GO:0003825	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity	oio:hasDbXref	MetaCyc:TREHALOSE6PSYN-RXN	semapv:ManualMappingCuration
GO:0003825	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity	oio:hasDbXref	RHEA:18889	semapv:ManualMappingCuration
GO:0003827	alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	oio:hasDbXref	EC:2.4.1.101	semapv:ManualMappingCuration
GO:0003827	alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	oio:hasDbXref	KEGG_REACTION:R05983	semapv:ManualMappingCuration
GO:0003827	alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	oio:hasDbXref	MetaCyc:2.4.1.101-RXN	semapv:ManualMappingCuration
GO:0003827	alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	oio:hasDbXref	RHEA:11456	semapv:ManualMappingCuration
GO:0003828	alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity	oio:hasDbXref	EC:2.4.3.8	semapv:ManualMappingCuration
GO:0003828	alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity	oio:hasDbXref	MetaCyc:2.4.99.8-RXN	semapv:ManualMappingCuration
GO:0003828	alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity	oio:hasDbXref	RHEA:19313	semapv:ManualMappingCuration
GO:0003829	beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity	skos:exactMatch	EC:2.4.1.102	semapv:ManualMappingCuration
GO:0003829	beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity	oio:hasDbXref	MetaCyc:2.4.1.102-RXN	semapv:ManualMappingCuration
GO:0003829	beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity	skos:exactMatch	RHEA:18705	semapv:ManualMappingCuration
GO:0003830	beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	oio:hasDbXref	EC:2.4.1.144	semapv:ManualMappingCuration
GO:0003830	beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	oio:hasDbXref	MetaCyc:2.4.1.144-RXN	semapv:ManualMappingCuration
GO:0003830	beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	oio:hasDbXref	RHEA:15509	semapv:ManualMappingCuration
GO:0003831	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity	oio:hasDbXref	EC:2.4.1.38	semapv:ManualMappingCuration
GO:0003831	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity	oio:hasDbXref	MetaCyc:2.4.1.38-RXN	semapv:ManualMappingCuration
GO:0003831	beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity	oio:hasDbXref	RHEA:22932	semapv:ManualMappingCuration
GO:0003834	beta-carotene 15,15'-dioxygenase activity	oio:hasDbXref	EC:1.13.11.63	semapv:ManualMappingCuration
GO:0003834	beta-carotene 15,15'-dioxygenase activity	oio:hasDbXref	KEGG_REACTION:R00032	semapv:ManualMappingCuration
GO:0003834	beta-carotene 15,15'-dioxygenase activity	oio:hasDbXref	MetaCyc:RXN-13374	semapv:ManualMappingCuration
GO:0003834	beta-carotene 15,15'-dioxygenase activity	oio:hasDbXref	RHEA:32887	semapv:ManualMappingCuration
GO:0003835	beta-galactoside alpha-2,6-sialyltransferase activity	oio:hasDbXref	EC:2.4.3.1	semapv:ManualMappingCuration
GO:0003835	beta-galactoside alpha-2,6-sialyltransferase activity	oio:hasDbXref	MetaCyc:RXN-18268	semapv:ManualMappingCuration
GO:0003836	beta-galactoside (CMP) alpha-2,3-sialyltransferase activity	oio:hasDbXref	EC:2.4.3.4	semapv:ManualMappingCuration
GO:0003836	beta-galactoside (CMP) alpha-2,3-sialyltransferase activity	oio:hasDbXref	MetaCyc:2.4.99.4-RXN	semapv:ManualMappingCuration
GO:0003836	beta-galactoside (CMP) alpha-2,3-sialyltransferase activity	oio:hasDbXref	RHEA:21616	semapv:ManualMappingCuration
GO:0003837	beta-ureidopropionase activity	oio:hasDbXref	EC:3.5.1.6	semapv:ManualMappingCuration
GO:0003837	beta-ureidopropionase activity	oio:hasDbXref	MetaCyc:BETA-UREIDOPROPIONASE-RXN	semapv:ManualMappingCuration
GO:0003837	beta-ureidopropionase activity	oio:hasDbXref	RHEA:11184	semapv:ManualMappingCuration
GO:0003838	sterol 24-C-methyltransferase activity	oio:hasDbXref	EC:2.1.1.41	semapv:ManualMappingCuration
GO:0003838	sterol 24-C-methyltransferase activity	oio:hasDbXref	MetaCyc:RXN3O-178	semapv:ManualMappingCuration
GO:0003838	sterol 24-C-methyltransferase activity	oio:hasDbXref	RHEA:21128	semapv:ManualMappingCuration
GO:0003839	gamma-glutamylcyclotransferase activity	oio:hasDbXref	EC:4.3.2.9	semapv:ManualMappingCuration
GO:0003839	gamma-glutamylcyclotransferase activity	oio:hasDbXref	MetaCyc:GAMMA-GLUTAMYLCYCLOTRANSFERASE-RXN	semapv:ManualMappingCuration
GO:0003839	gamma-glutamylcyclotransferase activity	oio:hasDbXref	RHEA:20505	semapv:ManualMappingCuration
GO:0003840	obsolete gamma-glutamyltransferase activity	oio:hasDbXref	EC:2.3.2.2	semapv:ManualMappingCuration
GO:0003840	obsolete gamma-glutamyltransferase activity	oio:hasDbXref	KEGG_REACTION:R04159	semapv:ManualMappingCuration
GO:0003840	obsolete gamma-glutamyltransferase activity	oio:hasDbXref	MetaCyc:GAMMA-GLUTAMYLTRANSFERASE-RXN	semapv:ManualMappingCuration
GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	oio:hasDbXref	EC:2.3.1.51	semapv:ManualMappingCuration
GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	oio:hasDbXref	MetaCyc:RXN-1623	semapv:ManualMappingCuration
GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	oio:hasDbXref	RHEA:19709	semapv:ManualMappingCuration
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	oio:hasDbXref	EC:1.2.1.88	semapv:ManualMappingCuration
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	oio:hasDbXref	MetaCyc:RXN-14116	semapv:ManualMappingCuration
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	skos:broadMatch	RHEA:16417	semapv:ManualMappingCuration
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	skos:broadMatch	RHEA:24882	semapv:ManualMappingCuration
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	skos:relatedMatch	RHEA:24943	semapv:ManualMappingCuration
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	skos:relatedMatch	RHEA:28234	semapv:ManualMappingCuration
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	skos:exactMatch	RHEA:30235	semapv:ManualMappingCuration
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	skos:relatedMatch	RHEA:31155	semapv:ManualMappingCuration
GO:0003843	1,3-beta-D-glucan synthase activity	oio:hasDbXref	EC:2.4.1.34	semapv:ManualMappingCuration
GO:0003843	1,3-beta-D-glucan synthase activity	oio:hasDbXref	MetaCyc:13-BETA-GLUCAN-SYNTHASE-RXN	semapv:ManualMappingCuration
GO:0003843	1,3-beta-D-glucan synthase activity	oio:hasDbXref	RHEA:21476	semapv:ManualMappingCuration
GO:0003844	1,4-alpha-glucan branching enzyme activity	oio:hasDbXref	EC:2.4.1.18	semapv:ManualMappingCuration
GO:0003844	1,4-alpha-glucan branching enzyme activity	oio:hasDbXref	MetaCyc:GLYCOGEN-BRANCH-RXN	semapv:ManualMappingCuration
GO:0003845	11-beta-hydroxysteroid dehydrogenase [NAD(P)] activity	oio:hasDbXref	MetaCyc:11-BETA-HYDROXYSTEROID-DEHYDROGENASE-RXN	semapv:ManualMappingCuration
GO:0003845	11-beta-hydroxysteroid dehydrogenase [NAD(P)] activity	oio:hasDbXref	Wikipedia:11beta-hydroxysteroid_dehydrogenase	semapv:ManualMappingCuration
GO:0003846	2-acylglycerol O-acyltransferase activity	skos:exactMatch	EC:2.3.1.22	semapv:ManualMappingCuration
GO:0003846	2-acylglycerol O-acyltransferase activity	oio:hasDbXref	MetaCyc:2-ACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	semapv:ManualMappingCuration
GO:0003846	2-acylglycerol O-acyltransferase activity	skos:exactMatch	RHEA:16741	semapv:ManualMappingCuration
GO:0003846	2-acylglycerol O-acyltransferase activity	skos:narrowMatch	RHEA:32947	semapv:ManualMappingCuration
GO:0003847	1-alkyl-2-acetylglycerophosphocholine esterase activity	oio:hasDbXref	EC:3.1.1.47	semapv:ManualMappingCuration
GO:0003847	1-alkyl-2-acetylglycerophosphocholine esterase activity	oio:hasDbXref	MetaCyc:3.1.1.47-RXN	semapv:ManualMappingCuration
GO:0003847	1-alkyl-2-acetylglycerophosphocholine esterase activity	oio:hasDbXref	RHEA:17777	semapv:ManualMappingCuration
GO:0003848	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	oio:hasDbXref	EC:2.7.6.3	semapv:ManualMappingCuration
GO:0003848	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	oio:hasDbXref	KEGG_REACTION:R03503	semapv:ManualMappingCuration
GO:0003848	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	oio:hasDbXref	MetaCyc:H2PTERIDINEPYROPHOSPHOKIN-RXN	semapv:ManualMappingCuration
GO:0003848	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	oio:hasDbXref	RHEA:11412	semapv:ManualMappingCuration
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	oio:hasDbXref	EC:2.5.1.54	semapv:ManualMappingCuration
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	oio:hasDbXref	KEGG_REACTION:R01826	semapv:ManualMappingCuration
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	oio:hasDbXref	MetaCyc:DAHPSYN-RXN	semapv:ManualMappingCuration
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	oio:hasDbXref	RHEA:14717	semapv:ManualMappingCuration
GO:0003850	2-deoxyglucose-6-phosphatase activity	oio:hasDbXref	EC:3.1.3.68	semapv:ManualMappingCuration
GO:0003850	2-deoxyglucose-6-phosphatase activity	oio:hasDbXref	KEGG_REACTION:R02587	semapv:ManualMappingCuration
GO:0003850	2-deoxyglucose-6-phosphatase activity	oio:hasDbXref	MetaCyc:3.1.3.68-RXN	semapv:ManualMappingCuration
GO:0003850	2-deoxyglucose-6-phosphatase activity	oio:hasDbXref	RHEA:22236	semapv:ManualMappingCuration
GO:0003851	2-hydroxyacylsphingosine 1-beta-galactosyltransferase activity	oio:hasDbXref	EC:2.4.1.47	semapv:ManualMappingCuration
GO:0003851	2-hydroxyacylsphingosine 1-beta-galactosyltransferase activity	oio:hasDbXref	MetaCyc:2.4.1.45-RXN	semapv:ManualMappingCuration
GO:0003851	2-hydroxyacylsphingosine 1-beta-galactosyltransferase activity	oio:hasDbXref	RHEA:10856	semapv:ManualMappingCuration
GO:0003852	2-isopropylmalate synthase activity	oio:hasDbXref	EC:2.3.3.13	semapv:ManualMappingCuration
GO:0003852	2-isopropylmalate synthase activity	oio:hasDbXref	KEGG_REACTION:R01213	semapv:ManualMappingCuration
GO:0003852	2-isopropylmalate synthase activity	oio:hasDbXref	MetaCyc:2-ISOPROPYLMALATESYN-RXN	semapv:ManualMappingCuration
GO:0003852	2-isopropylmalate synthase activity	oio:hasDbXref	RHEA:21524	semapv:ManualMappingCuration
GO:0003853	2-methylbutanoyl-CoA dehydrogenase activity	oio:hasDbXref	EC:1.3.8.5	semapv:ManualMappingCuration
GO:0003853	2-methylbutanoyl-CoA dehydrogenase activity	oio:hasDbXref	KEGG_REACTION:R03169	semapv:ManualMappingCuration
GO:0003853	2-methylbutanoyl-CoA dehydrogenase activity	oio:hasDbXref	MetaCyc:2-METHYLACYL-COA-DEHYDROGENASE-RXN	semapv:ManualMappingCuration
GO:0003853	2-methylbutanoyl-CoA dehydrogenase activity	oio:hasDbXref	RHEA:43780	semapv:ManualMappingCuration
GO:0003854	3-beta-hydroxy-delta5-steroid dehydrogenase activity	oio:hasDbXref	EC:1.1.1.145	semapv:ManualMappingCuration
GO:0003854	3-beta-hydroxy-delta5-steroid dehydrogenase activity	oio:hasDbXref	MetaCyc:1.1.1.145-RXN	semapv:ManualMappingCuration
GO:0003854	3-beta-hydroxy-delta5-steroid dehydrogenase activity	oio:hasDbXref	RHEA:24076	semapv:ManualMappingCuration
GO:0003855	3-dehydroquinate dehydratase activity	oio:hasDbXref	EC:4.2.1.10	semapv:ManualMappingCuration
GO:0003855	3-dehydroquinate dehydratase activity	oio:hasDbXref	KEGG_REACTION:R03084	semapv:ManualMappingCuration
GO:0003855	3-dehydroquinate dehydratase activity	oio:hasDbXref	MetaCyc:3-DEHYDROQUINATE-DEHYDRATASE-RXN	semapv:ManualMappingCuration
GO:0003855	3-dehydroquinate dehydratase activity	oio:hasDbXref	RHEA:21096	semapv:ManualMappingCuration
GO:0003856	3-dehydroquinate synthase activity	oio:hasDbXref	EC:4.2.3.4	semapv:ManualMappingCuration
GO:0003856	3-dehydroquinate synthase activity	oio:hasDbXref	KEGG_REACTION:R03083	semapv:ManualMappingCuration
GO:0003856	3-dehydroquinate synthase activity	oio:hasDbXref	MetaCyc:3-DEHYDROQUINATE-SYNTHASE-RXN	semapv:ManualMappingCuration
GO:0003856	3-dehydroquinate synthase activity	oio:hasDbXref	RHEA:21968	semapv:ManualMappingCuration
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	oio:hasDbXref	EC:1.1.1.35	semapv:ManualMappingCuration
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	oio:hasDbXref	MetaCyc:OHACYL-COA-DEHYDROG-RXN	semapv:ManualMappingCuration
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	oio:hasDbXref	RHEA:22432	semapv:ManualMappingCuration
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	oio:hasDbXref	UM-BBD_enzymeID:e0664	semapv:ManualMappingCuration
GO:0003858	3-hydroxybutyrate dehydrogenase activity	oio:hasDbXref	EC:1.1.1.30	semapv:ManualMappingCuration
GO:0003858	3-hydroxybutyrate dehydrogenase activity	oio:hasDbXref	KEGG_REACTION:R01361	semapv:ManualMappingCuration
GO:0003858	3-hydroxybutyrate dehydrogenase activity	oio:hasDbXref	MetaCyc:3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	semapv:ManualMappingCuration
GO:0003858	3-hydroxybutyrate dehydrogenase activity	oio:hasDbXref	RHEA:20521	semapv:ManualMappingCuration
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activity	oio:hasDbXref	EC:3.1.2.4	semapv:ManualMappingCuration
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activity	oio:hasDbXref	MetaCyc:3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN	semapv:ManualMappingCuration
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activity	oio:hasDbXref	RHEA:20888	semapv:ManualMappingCuration
GO:0003861	3-isopropylmalate dehydratase activity	oio:hasDbXref	EC:4.2.1.33	semapv:ManualMappingCuration
GO:0003861	3-isopropylmalate dehydratase activity	oio:hasDbXref	MetaCyc:3-ISOPROPYLMALISOM-RXN	semapv:ManualMappingCuration
